Auction Id Maybe,Title,Price,Sold Date,Specs Array,Specs,Hours,Condition,Auction Event Details,Auction Type,Auction House Link,Auction House Name,Year
42338,1980 John Deere 4440,"$33,000",08/20/2022,"2WD,FULL CAB AIR/HEAT,6941 HOURS,1 OWNER,QUAD RANGE,QUICK HITCH,2 HYD REMOTES,4 FRONT WEIGHTS,540/1000 PTO,480.80R38 REAR TIRES,T-RAIL DUALS,#4440H039921R","2WD, FULL CAB AIR/HEAT, 6941 HOURS, 1 OWNER, QUAD RANGE, QUICK HITCH, 2 HYD REMOTES, 4 FRONT WEIGHTS, 540/1000 PTO, 480.80R38 REAR TIRES, T-RAIL DUALS, #4440H039921R",6941,Good,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,1980
42338,2011 DRAKE 36' Hopper Trailer,"$29,000",08/20/2022,"36' STEEL HOPPER TRAILER,TANDEM,72"" SIDES,DOUBLE HOPPER,ROLL TARP,(NEVER USED IN WINTER) NICE","36' STEEL HOPPER TRAILER, TANDEM, 72"" SIDES, DOUBLE HOPPER, ROLL TARP, (NEVER USED IN WINTER) NICE",,Excellent,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,2011
42338, Woods 214,"$2,000",08/20/2022,"FIELD CHOPPER,540 PTO","FIELD CHOPPER, 540 PTO",,Good,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,unknown
42339,1979 John Deere 4440,"$40,000",08/20/2022,"sound guard,cab w/ heat & air,power shift,weight bracket w/ full set of weights,20.8 R 38 Rubber. 3pt.,dual hyd.,restored to like new condition","sound guard, cab w/ heat & air, power shift, weight bracket w/ full set of weights, 20.8 R 38 Rubber. 3pt., dual hyd., restored to like new condition",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1979
42339,1971 John Deere 4320,"$34,000",08/20/2022,"Synchro,side console,dual hyd. 18.4-38 rubber,Restored","Synchro, side console, dual hyd. 18.4-38 rubber, Restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1971
42339,1970 John Deere 4020,"$30,000",08/20/2022,"Diesel,power shift,side console,18.4-34 rubber,front weights,dual hyd. restored","Diesel, power shift, side console, 18.4-34 rubber, front weights, dual hyd. restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1970
42339,1962 John Deere 4010,"$18,500",08/20/2022,"Diesel,narrow front,synchro range,front weights,restored","Diesel, narrow front, synchro range, front weights, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1962
42339, John Deere 730,"$17,000",08/20/2022,"Diesel,w/ weights,good rubber,restored","Diesel, w/ weights, good rubber, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339,1972 John Deere 4000,"$16,000",08/20/2022,"Diesel,synchro range,side console,dual hyd.,18.4-34 rubber","Diesel, synchro range, side console, dual hyd., 18.4-34 rubber",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1972
42339,1956 John Deere 80,"$15,000",08/20/2022,"Diesel,power steering,Pony motor,1834-34 rubber,inside rear weights","Diesel, power steering, Pony motor, 1834-34 rubber, inside rear weights",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1956
42339, John Deere 720,"$12,250",08/20/2022,"Diesel,Electric start,front weights,3pt. 6.9-38 rear rubber,restored","Diesel, Electric start, front weights, 3pt. 6.9-38 rear rubber, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 830,"$10,000",08/20/2022,"3 Cylinder,diesel,restored","3 Cylinder, diesel, restored",,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 2040,"$9,500",08/20/2022,"Diesel,w/ ROPS,front & rear weights","Diesel, w/ ROPS, front & rear weights",,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 720,"$9,360",08/20/2022,"Standard,Pony motor,diesel,restored,good rubber","Standard, Pony motor, diesel, restored, good rubber",,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 70,"$9,200",08/20/2022,"Standard,power steering,gas,3pt.,Restored","Standard, power steering, gas, 3pt.,Restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 630,"$7,900",08/20/2022,"Gas,front & rear weights,good rubber","Gas, front & rear weights, good rubber",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, Allis Chalmers D10,"$6,900",08/20/2022,,,,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 430,"$6,600",08/20/2022,"Standard,gas,restored","Standard, gas, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 1010,"$6,400",08/20/2022,"1010 Special,gas,restored","1010 Special, gas, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 530,"$5,700",08/20/2022,"Gas,power steering","Gas, power steering",,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, Farmall Super M-TA,"$4,500",08/20/2022,Gas,Gas,,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere A,"$1,300",08/20/2022,,,,Fair,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 640,"$1,050",08/20/2022,,,,Fair,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 112,"$1,000",08/20/2022,,,,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42338,2014 Kinze 3600,"$112,500",08/20/2022,"ASD,BULK FILL,12X24,SCALES,NO TILL,CAST CLOSING WHEELS,AG LEADER INSIGHT MONITOR,BEAN METERS ONLY","ASD, BULK FILL, 12X24, SCALES, NO TILL, CAST CLOSING WHEELS, AG LEADER INSIGHT MONITOR, BEAN METERS ONLY",,Excellent,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,2014
42338, Sunflower 5035,"$22,500",08/20/2022,"29',C-SHANK,KNOCK ON SHOVELS,5 BAR FLEX HARROW,TANDEM WHEELS,REAR HITCH/HYD.","29', C-SHANK, KNOCK ON SHOVELS, 5 BAR FLEX HARROW, TANDEM WHEELS, REAR HITCH/HYD.",,Good,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,unknown
42338,1976 John Deere 4230,"$19,500",08/20/2022,"2WD,FULL CAB AIR/HEAT,QUAD RANGE,2 HYD REMOTES,QUICK HITCH,16.9-38 TIRES,(TRACTOR WAS OVER HAULED IN 1994) NO DUALS","2WD, FULL CAB AIR/HEAT, QUAD RANGE, 2 HYD REMOTES, QUICK HITCH, 16.9-38 TIRES, (TRACTOR WAS OVER HAULED IN 1994) NO DUALS",,Good,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,1976
42338, Unverferth 1225,"$7,000",08/20/2022,"30' DOUBLE ROLLING BASKET,SINGLE SPIKE HARROW","30' DOUBLE ROLLING BASKET, SINGLE SPIKE HARROW",,Good,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,unknown
42338, Landoll 600,"$1,550",08/20/2022,9 shank V plow,9 shank V plow,,Good,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,unknown
42338, NA 120 Gallon,$550,08/20/2022,PICKUP FUEL TANK W/ ELECTRIC PUMP,PICKUP FUEL TANK W/ ELECTRIC PUMP,,Good,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,unknown
42338, NA 3000 Gallon,$500,08/20/2022,Poly tank,Poly tank,,Fair,"Elmore, OH 43416",Farm,https://www.machinerypete.com//auction_companies/siefker-real-estate-auction-co,Siefker Real Estate & Auction Co,unknown
42339,1979 John Deere 4440,"$40,000",08/20/2022,"sound guard,cab w/ heat & air,power shift,weight bracket w/ full set of weights,20.8 R 38 Rubber. 3pt.,dual hyd.,restored to like new condition","sound guard, cab w/ heat & air, power shift, weight bracket w/ full set of weights, 20.8 R 38 Rubber. 3pt., dual hyd., restored to like new condition",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1979
42339,1971 John Deere 4320,"$34,000",08/20/2022,"Synchro,side console,dual hyd. 18.4-38 rubber,Restored","Synchro, side console, dual hyd. 18.4-38 rubber, Restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1971
42339,1962 John Deere 4010,"$18,500",08/20/2022,"Diesel,narrow front,synchro range,front weights,restored","Diesel, narrow front, synchro range, front weights, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,1962
42339, John Deere 730,"$17,000",08/20/2022,"Diesel,w/ weights,good rubber,restored","Diesel, w/ weights, good rubber, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 720,"$12,250",08/20/2022,"Diesel,Electric start,front weights,3pt. 6.9-38 rear rubber,restored","Diesel, Electric start, front weights, 3pt. 6.9-38 rear rubber, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 830,"$10,000",08/20/2022,"3 Cylinder,diesel,restored","3 Cylinder, diesel, restored",,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 2040,"$9,500",08/20/2022,"Diesel,w/ ROPS,front & rear weights","Diesel, w/ ROPS, front & rear weights",,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 720,"$9,360",08/20/2022,"Standard,Pony motor,diesel,restored,good rubber","Standard, Pony motor, diesel, restored, good rubber",,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 70,"$9,200",08/20/2022,"Standard,power steering,gas,3pt.,Restored","Standard, power steering, gas, 3pt.,Restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 630,"$7,900",08/20/2022,"Gas,front & rear weights,good rubber","Gas, front & rear weights, good rubber",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, Allis Chalmers D10,"$6,900",08/20/2022,,,,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 430,"$6,600",08/20/2022,"Standard,gas,restored","Standard, gas, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 1010,"$6,400",08/20/2022,"1010 Special,gas,restored","1010 Special, gas, restored",,Excellent,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 530,"$5,700",08/20/2022,"Gas,power steering","Gas, power steering",,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, Farmall Super M-TA,"$4,500",08/20/2022,Gas,Gas,,Good,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere A,"$1,300",08/20/2022,,,,Fair,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
42339, John Deere 640,"$1,050",08/20/2022,,,,Fair,"Newville, PA 17241",Farm,https://www.machinerypete.com//auction_companies/jones-martin-auctions-llc,Jones & Martin Auctions LLC,unknown
